# Threatbase Threat Intelligence Feed - C2 IPs
# Last update: Sat, 05 Sep 2026 10:18:29 +0000
# Count: 7607
# Format: IP,FeedCount,RiskScore,Tags,FirstSeen,LastSeen,Sources
23.254.229.210,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.254.247.48,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
24.4.239.157,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
24.9.220.167,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
24.28.12.23,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
24.28.121.122,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
24.32.202.68,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
24.43.99.75,3,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive|threatfox_full
24.49.232.96,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
24.53.49.240,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
24.54.48.11,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
24.55.67.176,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
24.55.112.61,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
24.64.112.40,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
24.64.114.59,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
